PAGOS;MONTO;COMUNA;REGION;URBANIDAD;FPAGO;TIPOBENEFICIO;COBROMARZO;FEC_NAC;FEC_DEF;FALLECIDO;SEXO;ECIVIL;NACIONALIDAD;ESTADO;NOCOBRO
1;301414;ÑUÑOA;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;1/01/1921;;NO;F;CASADO;C;PAGADO;0
1;434704;LA GRANJA;METROPOLITANA;URBANO;CORREO;PREVISIONAL;NO;20/12/1927;;NO;M;SOLTERO;C;PAGADO;0
1;454581;BUIN;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;15/08/1928;;NO;F;CASADO;C;PAGADO;0
1;174335;CURANILAHUE;BIO-BIO;SEMIURBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;11/08/1924;;NO;M;CASADO;C;PAGADO;0
1;299600;RANCAGUA;OHIGGINS;URBANO;PLAZA DE PAGO;PREVISIONAL;SI;25/01/1929;9/04/2022;SI;M;SOLTERO;C;PAGADO;0
1;176096;GORBEA;LA ARAUCANIA;SEMIURBANO;SUCURSAL BECH;PENSION BASICA SOLIDARIA;NO;5/04/1928;;NO;M;CASADO;C;PAGADO;0
1;298409;MULCHEN;BIO-BIO;SEMIURBANO;PLAZA DE PAGO;PREVISIONAL;NO;24/06/1924;;NO;M;SOLTERO;C;PAGADO;0
1;176096;SAN JOSE DE MAIPO;METROPOLITANA;SEMIURBANO;SUCURSAL BECH;PENSION BASICA SOLIDARIA;SI;23/11/1933;;NO;F;SOLTERO;C;PAGADO;0
1;13408;VIÑA DEL MAR;VALPARAISO;URBANO;CORREO;PREVISIONAL;SI;4/05/1929;26/04/2022;SI;M;SOLTERO;C;PAGADO;0
1;174335;QUILPUE;VALPARAISO;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;11/03/1928;;NO;F;CASADO;C;PAGADO;0
1;298409;ARICA;ARICA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;3/11/1929;;NO;F;SOLTERO;C;PAGADO;0
1;180718;SAN BERNARDO;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;SI;22/06/1929;;NO;F;CASADO;C;PAGADO;0
1;333844;LA SERENA;COQUIMBO;URBANO;CORREO;PREVISIONAL;NO;8/05/1927;;NO;M;;C;PAGADO;0
1;38987;PUYEHUE;LOS LAGOS;RURAL;SUCURSAL BECH;PREVISIONAL;NO;15/10/1933;;NO;M;SOLTERO;C;PAGADO;0
1;230586;INDEPENDENCIA;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;20/10/1925;;NO;F;SOLTERO;C;PAGADO;0
1;181272;SAN BERNARDO;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;5/09/1920;;NO;M;CASADO;C;PAGADO;0
1;298409;CURICO;MAULE;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;28/07/1926;;NO;M;;C;PAGADO;0
1;1880;VIÑA DEL MAR;VALPARAISO;URBANO;CORREO;SAFEM;SI;21/04/1934;;NO;F;CASADO;C;CADUCADO;1
1;1079438;ÑUÑOA;METROPOLITANA;URBANO;CORREO;PREVISIONAL;NO;20/12/1927;;NO;M;CASADO;C;PAGADO;0
1;174335;CURICO;MAULE;URBANO;RURAL;PENSION BASICA SOLIDARIA;NO;23/08/1926;;NO;M;SOLTERO;C;CADUCADO;1
1;336081;SANTIAGO;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;12/09/1932;;NO;F;SOLTERO;C;PAGADO;0
1;301414;CHILLAN;ÑUBLE;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;18/07/1925;;NO;F;SOLTERO;C;PAGADO;0
1;174335;BUIN;METROPOLITANA;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;2/12/1926;;NO;F;CASADO;C;CADUCADO;1
1;301414;SANTIAGO;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;5/04/1928;;NO;F;CASADO;C;CADUCADO;1
1;183087;SAN JOAQUIN;METROPOLITANA;URBANO;CORREO;PREVISIONAL;SI;13/06/1927;;NO;F;SOLTERO;C;CADUCADO;1
1;149632;VALPARAISO;VALPARAISO;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;4/12/1927;;NO;F;CASADO;C;CADUCADO;1
1;301414;OSORNO;LOS LAGOS;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;17/08/1929;;NO;F;SOLTERO;C;CADUCADO;1
1;169476;LOTA;BIO-BIO;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;15/02/1928;;NO;F;CASADO;C;PAGADO;0
1;301414;NACIMIENTO;BIO-BIO;SEMIURBANO;PLAZA DE PAGO;PREVISIONAL;NO;6/12/1925;;NO;M;;C;PAGADO;0
1;298409;SANTA CRUZ;OHIGGINS;SEMIURBANO;PLAZA DE PAGO;PREVISIONAL;NO;23/10/1927;;NO;M;CASADO;C;PAGADO;0
2;370052;SANTIAGO;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;16/01/1926;;NO;F;CASADO;C;PAGADO;0
1;559687;ÑUÑOA;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;1/08/1923;;NO;F;CASADO;C;CADUCADO;1
1;352192;MELIPILLA;METROPOLITANA;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;27/06/1925;;NO;M;CASADO;C;CADUCADO;1
1;298405;ESTACION CENTRAL;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;8/01/1927;;NO;F;CASADO;C;PAGADO;0
1;311130;PROVIDENCIA;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;11/08/1925;7/05/2022;SI;F;CASADO;C;PAGADO;0
2;334645;PUENTE ALTO;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;23/10/1923;;NO;F;SOLTERO;C;PAGADO;0
1;176096;SANTIAGO;METROPOLITANA;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;18/10/1922;;NO;F;SOLTERO;C;PAGADO;0
1;174335;SAN BERNARDO;METROPOLITANA;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;4/06/1937;;NO;F;DIVORCIADO;C;PAGADO;0
1;1410;LINARES;MAULE;URBANO;CORREO;SAFEM;SI;25/10/1926;;NO;F;CASADO;C;CADUCADO;1
1;170277;SANTIAGO;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;19/08/1920;;NO;F;SOLTERO;C;PAGADO;0
1;298403;SAN MIGUEL;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;18/01/1938;;NO;F;CASADO;C;PAGADO;0
1;213770;INDEPENDENCIA;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;8/10/1929;;NO;F;CASADO;C;PAGADO;0
1;317759;TEMUCO;LA ARAUCANIA;URBANO;CORREO;PREVISIONAL;NO;11/02/1923;;NO;F;SOLTERO;C;PAGADO;0
1;439651;VITACURA;METROPOLITANA;URBANO;CORREO;PREVISIONAL;NO;2/04/1930;;NO;F;CASADO;C;PAGADO;0
1;182741;MAIPU;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;18/11/1925;;NO;F;CASADO;C;CADUCADO;1
2;629896;CHILLAN;ÑUBLE;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;26/08/1925;;NO;F;CASADO;C;CADUCADO;1
3;1714719;PROVIDENCIA;METROPOLITANA;URBANO;CORREO;PREVISIONAL;NO;4/08/1925;;NO;F;;C;PAGADO;0
2;479383;VALDIVIA;LOS RIOS;URBANO;CORREO;PREVISIONAL;NO;23/12/1937;;NO;F;CASADO;C;PAGADO;0
2;801582;LAS CONDES;METROPOLITANA;URBANO;CORREO;PREVISIONAL;NO;19/07/1929;;NO;F;CASADO;C;CADUCADO;1
1;301414;CONCHALI;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;16/10/1926;2/04/2022;SI;F;SOLTERO;C;PAGADO;0
1;278840;SAN MIGUEL;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;6/09/1928;;NO;F;CASADO;C;PAGADO;0
1;174335;LA FLORIDA;METROPOLITANA;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;25/09/1931;;NO;M;SOLTERO;C;PAGADO;0
1;375135;ÑUÑOA;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;SI;1/05/1933;;NO;F;CASADO;C;PAGADO;0
1;3827;LAS CONDES;METROPOLITANA;URBANO;CORREO;SAFEM;NO;9/12/1931;;NO;M;CASADO;C;CADUCADO;1
1;185122;MAIPU;METROPOLITANA;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;10/04/1931;;NO;F;SOLTERO;C;PAGADO;0
1;176096;TEMUCO;LA ARAUCANIA;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;28/07/1922;;NO;M;SOLTERO;C;CADUCADO;1
1;168455;CONCEPCION;BIO-BIO;URBANO;CORREO;PREVISIONAL;NO;16/01/1924;;NO;F;SOLTERO;C;PAGADO;0
1;174335;SAN BERNARDO;METROPOLITANA;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;2/10/1931;16/04/2022;SI;M;SOLTERO;C;PAGADO;0
1;41370;ALTO HOSPICIO;TARAPACA;URBANO;PLAZA DE PAGO;BONO POR HIJO;SI;20/01/1933;;NO;F;SOLTERO;C;CADUCADO;1
1;362196;ÑUÑOA;METROPOLITANA;URBANO;CORREO;PREVISIONAL;NO;18/05/1921;1/03/2022;SI;F;CASADO;C;PAGADO;0
1;181272;QUINTA NORMAL;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;16/06/1924;;NO;M;SOLTERO;C;PAGADO;0
1;298409;ÑUÑOA;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;6/03/1929;;NO;F;CASADO;C;PAGADO;0
1;176096;VALDIVIA;LOS RIOS;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;10/02/1927;;NO;F;CASADO;C;PAGADO;0
1;183094;CURICO;MAULE;URBANO;PLAZA DE PAGO;PREVISIONAL;SI;4/01/1928;;NO;F;CASADO;C;PAGADO;0
1;419525;SANTIAGO;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;28/05/1933;;NO;F;;C;PAGADO;0
2;533596;LA CALERA;VALPARAISO;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;9/01/1928;;NO;F;CASADO;C;PAGADO;0
1;176096;MACUL;METROPOLITANA;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;SI;19/10/1930;;NO;F;CASADO;C;PAGADO;0
1;176096;SANTIAGO;METROPOLITANA;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;8/01/1927;;NO;M;CASADO;C;PAGADO;0
1;217719;PUNTA ARENAS;MAGALLANES;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;6/04/1929;;NO;M;;C;CADUCADO;1
1;348247;PUENTE ALTO;METROPOLITANA;URBANO;CORREO;PREVISIONAL;NO;14/06/1926;;NO;F;CASADO;C;PAGADO;0
1;298409;LOS ANDES;VALPARAISO;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;9/03/1926;;NO;F;CASADO;C;PAGADO;0
1;358713;SANTIAGO;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;10/09/1925;;NO;F;SOLTERO;C;PAGADO;0
1;181272;SAN BERNARDO;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;7/12/1928;;NO;F;CASADO;C;PAGADO;0
1;298409;LA CALERA;VALPARAISO;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;6/02/1926;;NO;M;CASADO;C;PAGADO;0
1;298409;CONCEPCION;BIO-BIO;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;22/07/1928;21/02/2022;SI;M;;C;CADUCADO;1
1;181272;SANTIAGO;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;12/09/1925;;NO;F;SOLTERO;C;PAGADO;0
1;292858;SAN MIGUEL;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;12/10/1925;;NO;M;CASADO;C;PAGADO;0
1;176096;VIÑA DEL MAR;VALPARAISO;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;20/09/1920;;NO;M;CASADO;C;CADUCADO;1
1;301408;CURICO;MAULE;URBANO;PLAZA DE PAGO;PREVISIONAL;SI;14/06/1930;;NO;F;SOLTERO;C;PAGADO;0
1;692416;TALCA;MAULE;URBANO;CORREO;PREVISIONAL;NO;5/05/1930;;NO;M;;C;PAGADO;0
1;182855;LO ESPEJO;METROPOLITANA;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;19/07/1932;;NO;F;DIVORCIADO;C;PAGADO;0
1;170275;VIÑA DEL MAR;VALPARAISO;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;6/10/1932;;NO;F;CASADO;C;CADUCADO;1
1;176096;ARICA;ARICA;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;21/07/1927;;NO;M;SOLTERO;C;PAGADO;0
1;298409;ALGARROBO;VALPARAISO;SEMIURBANO;SUCURSAL BECH;PREVISIONAL;NO;22/08/1926;;NO;F;CASADO;C;PAGADO;0
1;168355;SANTA CRUZ;OHIGGINS;SEMIURBANO;PLAZA DE PAGO;PREVISIONAL;SI;16/03/1932;;NO;F;SOLTERO;C;PAGADO;0
1;64646;RENCA;METROPOLITANA;URBANO;CORREO;PREVISIONAL;NO;20/08/1936;;NO;F;CASADO;C;PAGADO;0
2;392948;SANTIAGO;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;SI;1/11/1923;;NO;F;CASADO;C;PAGADO;0
1;298409;INDEPENDENCIA;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;11/11/1927;;NO;F;SOLTERO;C;PAGADO;0
1;176096;PROVIDENCIA;METROPOLITANA;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;18/06/1925;;NO;F;CASADO;C;PAGADO;0
1;170277;PROVIDENCIA;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;18/09/1927;;NO;F;SOLTERO;C;CADUCADO;1
1;14003;LOS SAUCES;LA ARAUCANIA;RURAL;PLAZA DE PAGO;INGRESO ETICO FAMILIAR;SI;10/02/1927;;NO;M;CASADO;C;CADUCADO;1
1;176096;LA CISTERNA;METROPOLITANA;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;20/03/1928;;NO;F;;C;PAGADO;0
1;43224;MACUL;METROPOLITANA;URBANO;CORREO;PREVISIONAL;NO;22/12/1927;;NO;F;CASADO;C;PAGADO;0
1;373067;RENGO;OHIGGINS;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;21/09/1927;15/12/2021;SI;M;SOLTERO;C;CADUCADO;1
1;338516;PUERTO MONTT;LOS LAGOS;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;4/01/1928;;NO;F;CASADO;C;PAGADO;0
1;201789;ANTOFAGASTA;ANTOFAGASTA;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;23/04/1925;;NO;F;CASADO;C;PAGADO;0
1;298409;SAN MIGUEL;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;15/01/1927;;NO;F;CASADO;C;CADUCADO;1
1;1966;TRAIGUEN;LA ARAUCANIA;SEMIURBANO;CORREO;SAFEM;NO;24/07/1923;;NO;F;SOLTERO;C;CADUCADO;1
1;176096;RANCAGUA;OHIGGINS;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;SI;28/10/1926;;NO;F;SOLTERO;C;PAGADO;0
1;467759;LA SERENA;COQUIMBO;URBANO;CORREO;PREVISIONAL;NO;3/11/1929;;NO;F;CASADO;C;PAGADO;0
1;1140341;ÑUÑOA;METROPOLITANA;URBANO;CORREO;PREVISIONAL;NO;8/11/1922;;NO;F;CASADO;C;PAGADO;0
1;298409;SAN MIGUEL;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;4/06/1926;;NO;F;CASADO;C;PAGADO;0
1;366161;LAS CONDES;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;1/01/1924;;NO;F;;C;PAGADO;0
1;298409;SAN ANTONIO;VALPARAISO;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;28/03/1920;;NO;F;CASADO;C;CADUCADO;1
1;226092;LAS CONDES;METROPOLITANA;URBANO;CORREO;PREVISIONAL;NO;15/10/1926;;NO;M;;C;PAGADO;0
2;553773;ÑUÑOA;METROPOLITANA;URBANO;CORREO;PREVISIONAL;NO;19/03/1927;;NO;F;SOLTERO;C;PAGADO;0
1;137050;SAN ANTONIO;VALPARAISO;URBANO;PLAZA DE PAGO;PREVISIONAL;SI;10/08/1926;;NO;F;CASADO;C;CADUCADO;1
1;364265;INDEPENDENCIA;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;11/01/1925;;NO;F;CASADO;C;CADUCADO;1
1;176096;LA CISTERNA;METROPOLITANA;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;3/01/1926;12/04/2022;SI;F;CASADO;C;PAGADO;0
1;181272;LIMACHE;VALPARAISO;URBANO;PLAZA DE PAGO;PREVISIONAL;SI;16/07/1924;;NO;F;CASADO;C;CADUCADO;1
1;301414;LA FLORIDA;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;1/10/1925;;NO;F;CASADO;C;PAGADO;0
1;337502;LA SERENA;COQUIMBO;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;14/09/1929;;NO;F;;C;CADUCADO;1
1;285574;CALAMA;ANTOFAGASTA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;9/05/1922;;NO;F;CASADO;C;PAGADO;0
1;289501;RANCAGUA;OHIGGINS;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;18/08/1930;;NO;F;SOLTERO;C;PAGADO;0
1;298409;CONCEPCION;BIO-BIO;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;1/05/1925;;NO;F;;C;PAGADO;0
1;352192;TEMUCO;LA ARAUCANIA;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;15/06/1926;;NO;F;SOLTERO;C;CADUCADO;1
1;183086;PUDAHUEL;METROPOLITANA;URBANO;CORREO;PREVISIONAL;NO;1/01/1935;;NO;F;SOLTERO;C;PAGADO;0
1;297506;TALCA;MAULE;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;8/03/1927;;NO;F;CASADO;C;PAGADO;0
1;210235;BUIN;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;1/05/1951;;NO;M;CASADO;C;PAGADO;0
1;301414;LA GRANJA;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;28/09/1928;;NO;M;CASADO;C;CADUCADO;1
1;301414;TALCA;MAULE;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;24/10/1921;;NO;F;CASADO;C;PAGADO;0
2;1137966;CONCEPCION;BIO-BIO;URBANO;PLAZA DE PAGO;PREVISIONAL;SI;26/11/1926;;NO;F;CASADO;C;CADUCADO;1
1;11437;LINARES;MAULE;URBANO;CORREO;SAFEM;SI;29/07/1941;;NO;M;;C;CADUCADO;1
1;176096;VIÑA DEL MAR;VALPARAISO;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;5/10/1929;;NO;M;SOLTERO;C;PAGADO;0
1;174335;IQUIQUE;TARAPACA;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;7/11/1928;;NO;F;SOLTERO;C;CADUCADO;1
1;176096;VIÑA DEL MAR;VALPARAISO;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;10/02/1928;;NO;F;SOLTERO;C;PAGADO;0
1;352192;LAS CONDES;METROPOLITANA;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;18/11/1936;;NO;F;CASADO;C;CADUCADO;1
1;333220;SAN MIGUEL;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;SI;6/09/1926;;NO;F;CASADO;C;PAGADO;0
1;692980;SAN MIGUEL;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;24/01/1924;;NO;F;CASADO;C;PAGADO;0
1;301414;CONCHALI;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;5/06/1923;;NO;F;CASADO;C;CADUCADO;1
1;176096;CERRO NAVIA;METROPOLITANA;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;SI;11/10/1931;;NO;M;CASADO;C;PAGADO;0
1;301414;SANTIAGO;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;5/09/1928;;NO;F;;C;PAGADO;0
1;176096;PROVIDENCIA;METROPOLITANA;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;29/08/1929;;NO;M;CASADO;C;PAGADO;0
1;301414;SANTIAGO;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;3/06/1921;;NO;F;SOLTERO;C;PAGADO;0
1;174335;MACUL;METROPOLITANA;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;SI;25/12/1927;;NO;F;CASADO;C;PAGADO;0
1;183087;PEÑALOLEN;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;30/03/1929;;NO;F;CASADO;C;CADUCADO;1
1;19579;SAN PEDRO DE LA PAZ;BIO-BIO;URBANO;PLAZA DE PAGO;BONO POR HIJO;NO;20/10/1933;;NO;F;CASADO;C;PAGADO;0
1;370102;SANTIAGO;METROPOLITANA;URBANO;CORREO;PREVISIONAL;SI;1/01/1931;;NO;M;SOLTERO;C;PAGADO;0
1;290954;EL BOSQUE;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;23/10/1929;;NO;F;CASADO;C;PAGADO;0
2;788136;ESTACION CENTRAL;METROPOLITANA;URBANO;CORREO;PREVISIONAL;NO;24/04/1928;;NO;F;CASADO;C;PAGADO;0
1;176096;QUILLOTA;VALPARAISO;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;29/01/1929;;NO;M;CASADO;C;CADUCADO;1
2;393079;COPIAPO;ATACAMA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;11/08/1925;;NO;F;SOLTERO;C;PAGADO;0
1;179614;RENGO;OHIGGINS;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;12/07/1929;;NO;F;CASADO;C;PAGADO;0
1;176096;ANTOFAGASTA;ANTOFAGASTA;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;30/11/1925;;NO;F;SOLTERO;C;CADUCADO;1
1;174335;COPIAPO;ATACAMA;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;12/03/1929;;NO;F;SOLTERO;C;PAGADO;0
1;298409;MAIPU;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;9/02/1929;;NO;F;CASADO;C;CADUCADO;1
1;298403;LOTA;BIO-BIO;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;8/11/1925;;NO;F;CASADO;C;PAGADO;0
1;176096;CAÑETE;BIO-BIO;SEMIURBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;1/05/1921;;NO;F;SOLTERO;C;PAGADO;0
1;393377;PROVIDENCIA;METROPOLITANA;URBANO;CORREO;PREVISIONAL;SI;25/09/1923;;NO;F;SOLTERO;C;PAGADO;0
1;216055;SAN MIGUEL;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;4/02/1928;;NO;M;;C;PAGADO;0
3;1855191;LAS CONDES;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;SI;13/05/1928;;NO;M;CASADO;C;PAGADO;0
1;176096;SAN MIGUEL;METROPOLITANA;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;SI;10/08/1923;;NO;F;CASADO;C;PAGADO;0
1;301410;PUENTE ALTO;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;20/01/1929;;NO;F;CASADO;C;PAGADO;0
1;183094;LA FLORIDA;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;SI;9/08/1929;;NO;F;CASADO;C;PAGADO;0
2;357625;PROVIDENCIA;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;22/01/1925;;NO;F;SOLTERO;C;CADUCADO;1
1;118780;VITACURA;METROPOLITANA;URBANO;CORREO;PREVISIONAL;SI;17/05/1926;;NO;F;CASADO;C;CADUCADO;1
1;180844;ÑUÑOA;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;6/09/1923;;NO;F;;E;PAGADO;0
1;472111;SANTIAGO;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;1/05/1925;;NO;F;CASADO;C;PAGADO;0
1;149013;MACUL;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;31/07/1929;;NO;M;CASADO;C;PAGADO;0
1;393681;MELIPILLA;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;18/01/1925;;NO;F;CASADO;C;PAGADO;0
1;183094;QUINTA NORMAL;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;9/08/1929;1/05/2022;SI;F;;C;PAGADO;0
1;330069;ÑUÑOA;METROPOLITANA;URBANO;CORREO;PREVISIONAL;NO;31/05/1929;;NO;M;SOLTERO;C;PAGADO;0
1;160740;QUINTA NORMAL;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;27/06/1927;;NO;F;SOLTERO;C;CADUCADO;1
1;222406;MAIPU;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;29/01/1929;;NO;M;CASADO;C;PAGADO;0
2;404540;PROVIDENCIA;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;21/10/1932;;NO;F;CASADO;C;PAGADO;0
2;351189;TALCA;MAULE;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;9/03/1925;;NO;F;CASADO;C;PAGADO;0
1;241334;PITRUFQUEN;LA ARAUCANIA;SEMIURBANO;PLAZA DE PAGO;PREVISIONAL;NO;18/10/1917;;NO;F;SOLTERO;C;PAGADO;0
1;168449;QUILPUE;VALPARAISO;URBANO;CORREO;PREVISIONAL;SI;27/04/1929;;NO;F;CASADO;C;PAGADO;0
1;176096;OSORNO;LOS LAGOS;URBANO;PLAZA DE PAGO;PENSION BASICA SOLIDARIA;NO;7/06/1929;;NO;M;SOLTERO;C;CADUCADO;1
1;301414;TALAGANTE;METROPOLITANA;URBANO;PLAZA DE PAGO;PREVISIONAL;NO;6/01/1925;;NO;M;CASADO;C;PAGADO;0
1;176096;RIO NEGRO;LOS LAGOS;RURAL;SUCURSAL BECH;PENSION BASICA SOLIDARIA;NO;9/07/1932;;NO;M;CASADO;C;PAGADO;0
2;1014457;QUILPUE;VALPARAISO;URBANO;CORREO;PREVISIONAL;NO;28/12/1930;;NO;F;;C;PAGADO;0
